user_id,days,steps_tried,correct,wrong,viewed
21959,0.0,0.0,0.0,0.0,2
13926,2.0,8.0,6.0,10.0,96
25703,0.0,0.0,0.0,0.0,1
3409,1.0,2.0,2.0,0.0,12
21972,2.0,9.0,10.0,15.0,41
15261,0.0,0.0,0.0,0.0,1
7493,3.0,15.0,15.0,0.0,75
16055,0.0,0.0,0.0,0.0,2
25505,1.0,2.0,2.0,0.0,13
15567,1.0,1.0,1.0,0.0,93
2526,0.0,0.0,0.0,0.0,1
890,6.0,17.0,17.0,27.0,100
6908,0.0,0.0,0.0,0.0,2
23944,0.0,0.0,0.0,0.0,2
8022,0.0,0.0,0.0,0.0,1
12042,1.0,4.0,2.0,3.0,28
12144,0.0,0.0,0.0,0.0,4
12686,3.0,21.0,21.0,8.0,60
25317,2.0,8.0,8.0,1.0,31
16851,0.0,0.0,0.0,0.0,2
5584,1.0,12.0,11.0,17.0,50
19235,0.0,0.0,0.0,0.0,1
18937,5.0,17.0,19.0,27.0,90
26169,2.0,7.0,7.0,3.0,38
16929,0.0,0.0,0.0,0.0,1
146,0.0,0.0,0.0,0.0,1
10356,0.0,0.0,0.0,0.0,17
4634,5.0,50.0,49.0,44.0,199
19904,1.0,8.0,9.0,13.0,52
21387,0.0,0.0,0.0,0.0,1
2254,0.0,0.0,0.0,0.0,2
17485,1.0,1.0,1.0,0.0,21
23006,2.0,9.0,9.0,1.0,69
22640,0.0,0.0,0.0,0.0,1
5424,0.0,0.0,0.0,0.0,3
16123,0.0,0.0,0.0,0.0,1
23201,0.0,0.0,0.0,0.0,2
2230,0.0,0.0,0.0,0.0,57
19714,2.0,7.0,7.0,1.0,21
2392,0.0,0.0,0.0,0.0,1
6850,0.0,0.0,0.0,0.0,1
18564,0.0,0.0,0.0,0.0,5
17614,0.0,0.0,0.0,0.0,2
9751,6.0,50.0,49.0,73.1299999999992,253
26470,1.0,2.0,1.0,4.0,3
3072,5.0,28.0,30.0,10.0,108
10526,0.0,0.0,0.0,0.0,1
9153,3.0,13.0,13.0,5.0,72
11162,3.0,13.0,11.0,24.0,81
836,1.0,5.0,5.0,1.0,19
14688,1.0,2.0,2.0,0.0,31
25039,1.0,5.0,5.0,0.0,51
25589,1.0,4.0,4.0,3.0,28
4527,1.0,2.0,2.0,0.0,23
869,0.0,0.0,0.0,0.0,2
21867,0.0,0.0,0.0,0.0,1
22901,0.0,0.0,0.0,0.0,1
9855,0.0,0.0,0.0,0.0,2
13513,1.0,2.0,2.0,0.0,12
11696,4.0,28.0,29.0,8.0,214
23770,0.0,0.0,0.0,0.0,3
10898,1.0,2.0,2.0,0.0,19
9348,0.0,0.0,0.0,0.0,4
23734,0.0,0.0,0.0,0.0,1
26100,0.0,0.0,0.0,0.0,5
26630,0.0,0.0,0.0,0.0,2
18871,0.0,0.0,0.0,0.0,3
19543,1.0,2.0,2.0,2.0,24
8865,1.0,15.0,15.0,4.0,58
12730,0.0,0.0,0.0,0.0,1
2829,2.0,4.0,4.0,0.0,22
15653,3.0,13.0,13.0,6.0,63
22853,0.0,0.0,0.0,0.0,1
12038,0.0,0.0,0.0,0.0,1
2566,6.0,50.0,49.0,33.0,253
5458,3.0,9.0,7.0,10.0,68
17586,1.0,1.0,2.0,0.0,5
19940,2.0,9.0,9.0,4.0,58
23744,0.0,0.0,0.0,0.0,1
3466,0.0,0.0,0.0,0.0,4
6305,2.0,5.0,3.0,24.0,43
8045,0.0,0.0,0.0,0.0,1
9318,0.0,0.0,0.0,0.0,2
19602,1.0,2.0,2.0,0.0,9
23276,6.0,31.0,30.0,73.1299999999992,253
26128,1.0,9.0,9.0,5.0,46
17712,2.0,15.0,14.0,11.0,78
23159,0.0,0.0,0.0,0.0,1
24885,0.0,0.0,0.0,0.0,1
13591,0.0,0.0,0.0,0.0,4
25222,1.0,2.0,2.0,0.0,8
8289,2.0,8.0,8.0,11.0,36
1714,1.0,2.0,2.0,0.0,13
11782,1.0,1.0,1.0,1.0,2
23787,1.0,2.0,2.0,0.0,21
25374,1.0,2.0,2.0,1.0,12
14292,1.0,2.0,3.0,2.0,9
22344,4.0,22.0,22.0,8.0,75
16826,0.0,0.0,0.0,0.0,1
24070,0.0,0.0,0.0,0.0,1
26237,0.0,0.0,0.0,0.0,1
23904,1.0,2.0,2.0,1.0,11
21666,1.0,1.0,1.0,0.0,4
25720,0.0,0.0,0.0,0.0,2
1250,0.0,0.0,0.0,0.0,11
3368,3.0,17.0,17.0,6.0,61
25911,0.0,0.0,0.0,0.0,1
3900,2.0,17.0,17.0,10.0,94
23173,0.0,0.0,0.0,0.0,1
25875,1.0,28.0,28.0,18.0,83
7922,0.0,0.0,0.0,0.0,5
25855,0.0,0.0,0.0,0.0,1
13439,0.0,0.0,0.0,0.0,3
26718,2.0,33.0,33.0,21.0,94
847,1.0,2.0,2.0,0.0,13
310,0.0,0.0,0.0,0.0,1
11726,0.0,0.0,0.0,0.0,4
14625,4.0,13.0,13.0,9.0,99
2954,0.0,0.0,0.0,0.0,1
16985,0.0,0.0,0.0,0.0,5
17315,6.0,50.0,49.0,73.1299999999992,234
1298,0.0,0.0,0.0,0.0,1
919,1.0,1.0,1.0,0.0,11
12571,1.0,1.0,1.0,3.0,6
24553,5.0,14.0,12.0,7.0,64
2886,0.0,0.0,0.0,0.0,2
246,3.0,6.0,6.0,3.0,41
7398,0.0,0.0,0.0,0.0,1
24483,2.0,13.0,12.0,11.0,51
14205,3.0,26.0,25.0,73.0,230
15819,0.0,0.0,0.0,0.0,1
6971,1.0,7.0,7.0,7.0,32
13484,1.0,2.0,2.0,1.0,13
2115,1.0,2.0,2.0,0.0,14
22764,0.0,0.0,0.0,0.0,6
10198,0.0,0.0,0.0,0.0,5
19085,6.0,48.0,48.0,37.0,178
19747,0.0,0.0,0.0,0.0,1
20829,2.0,10.0,5.0,29.0,103
25675,0.0,0.0,0.0,0.0,3
11454,1.0,8.0,8.0,4.0,33
11488,1.0,2.0,2.0,1.0,10
6339,2.0,7.0,5.0,17.0,110
11176,4.0,16.0,16.0,19.0,81
21068,1.0,2.0,2.0,3.0,26
23519,5.0,28.0,29.0,14.0,131
20088,1.0,2.0,2.0,0.0,12
16410,0.0,0.0,0.0,0.0,1
14935,5.0,9.0,9.0,31.0,63
16127,1.0,1.0,1.0,0.0,63
4996,2.0,8.0,8.0,15.0,48
4181,3.0,34.0,34.0,5.0,107
19241,0.0,0.0,0.0,0.0,14
24001,0.0,0.0,0.0,0.0,1
24551,6.0,47.0,48.0,33.0,142
11070,1.0,2.0,2.0,0.0,11
22505,0.0,0.0,0.0,0.0,1
19236,0.0,0.0,0.0,0.0,1
4922,0.0,0.0,0.0,0.0,1
26218,1.0,2.0,2.0,3.0,15
15730,3.0,12.0,12.0,1.0,77
9509,0.0,0.0,0.0,0.0,4
13231,0.0,0.0,0.0,0.0,1
23016,0.0,0.0,0.0,0.0,1
22748,2.0,2.0,2.0,0.0,61
3083,0.0,0.0,0.0,0.0,1
15147,1.0,8.0,8.0,20.0,38
8972,0.0,0.0,0.0,0.0,1
11883,0.0,0.0,0.0,0.0,1
20353,1.0,2.0,2.0,1.0,14
24327,1.0,2.0,2.0,0.0,10
7430,0.0,0.0,0.0,0.0,1
12992,0.0,0.0,0.0,0.0,1
2138,0.0,0.0,0.0,0.0,5
24515,0.0,0.0,0.0,0.0,1
10240,0.0,0.0,0.0,0.0,2
3847,0.0,0.0,0.0,0.0,1
2770,1.0,17.0,19.0,23.0,124
12164,0.0,0.0,0.0,0.0,12
5821,0.0,0.0,0.0,0.0,1
4067,1.0,2.0,2.0,0.0,13
21326,2.0,9.0,9.0,5.0,35
9496,0.0,0.0,0.0,0.0,1
14968,0.0,0.0,0.0,0.0,1
17655,0.0,0.0,0.0,0.0,3
20767,0.0,0.0,0.0,0.0,1
7510,0.0,0.0,0.0,0.0,34
20984,0.0,0.0,0.0,0.0,1
3084,5.0,24.0,24.0,24.0,177
12375,1.0,2.0,2.0,0.0,15
20697,0.0,0.0,0.0,0.0,10
26112,2.0,13.0,13.0,0.0,44
8337,0.0,0.0,0.0,0.0,1
13430,1.0,1.0,1.0,0.0,11
5139,0.0,0.0,0.0,0.0,1
19178,0.0,0.0,0.0,0.0,1
21568,1.0,2.0,2.0,0.0,10
12285,1.0,8.0,9.0,10.0,37
3186,6.0,31.0,31.0,37.0,144
25829,0.0,0.0,0.0,0.0,1
20680,0.0,0.0,0.0,0.0,1
2536,0.0,0.0,0.0,0.0,3
12772,1.0,2.0,2.0,0.0,12
2949,0.0,0.0,0.0,0.0,3
19887,1.0,2.0,2.0,0.0,11
20959,5.0,33.0,33.0,13.0,239
956,3.0,17.0,17.0,6.0,75
1884,4.0,30.0,30.0,18.0,127
18594,0.0,0.0,0.0,0.0,7
24841,1.0,2.0,2.0,0.0,6
18538,2.0,12.0,12.0,7.0,73
14897,0.0,0.0,0.0,0.0,1
26300,1.0,2.0,2.0,0.0,13
1490,0.0,0.0,0.0,0.0,3
24773,0.0,0.0,0.0,0.0,1
14145,1.0,2.0,2.0,2.0,23
16344,0.0,0.0,0.0,0.0,5
12887,1.0,1.0,1.0,0.0,7
4142,1.0,2.0,2.0,0.0,21
24990,0.0,0.0,0.0,0.0,6
2417,0.0,0.0,0.0,0.0,2
1189,4.0,18.0,19.0,12.0,66
1711,1.0,1.0,1.0,0.0,5
15940,6.0,32.0,32.0,4.0,125
13970,1.0,3.0,3.0,3.0,14
9275,6.0,40.0,41.0,21.0,253
23772,2.0,31.0,31.0,16.0,99
8097,0.0,0.0,0.0,0.0,2
19388,0.0,0.0,0.0,0.0,1
12821,0.0,0.0,0.0,0.0,1
15241,0.0,0.0,0.0,0.0,1
1237,0.0,0.0,0.0,0.0,1
16584,1.0,8.0,9.0,3.0,41
26071,2.0,8.0,8.0,3.0,38
7556,0.0,0.0,0.0,0.0,1
8046,0.0,0.0,0.0,0.0,3
790,6.0,40.0,40.0,28.0,183
19931,0.0,0.0,0.0,0.0,1
13865,0.0,0.0,0.0,0.0,4
26602,0.0,0.0,0.0,0.0,3
18900,0.0,0.0,0.0,0.0,4
9435,0.0,0.0,0.0,0.0,1
25963,3.0,14.0,14.0,8.0,64
5003,0.0,0.0,0.0,0.0,7
17959,4.0,15.0,15.0,9.0,57
16568,0.0,0.0,0.0,0.0,1
18372,0.0,0.0,0.0,0.0,3
16996,0.0,0.0,0.0,0.0,1
24423,0.0,0.0,0.0,0.0,1
21190,0.0,0.0,0.0,0.0,1
23756,0.0,0.0,0.0,0.0,4
26717,1.0,1.0,1.0,0.0,4
16022,1.0,2.0,2.0,0.0,9
16349,1.0,2.0,3.0,1.0,13
5873,6.0,50.0,49.0,73.1299999999992,253
16544,1.0,2.0,2.0,0.0,24
9874,2.0,17.0,17.0,5.0,107
19901,0.0,0.0,0.0,0.0,1
10159,1.0,3.0,3.0,2.0,14
24470,1.0,2.0,2.0,0.0,13
5319,0.0,0.0,0.0,0.0,2
19059,3.0,9.0,9.0,6.0,94
23865,0.0,0.0,0.0,0.0,1
3774,0.0,0.0,0.0,0.0,1
16086,0.0,0.0,0.0,0.0,3
25352,1.0,2.0,2.0,0.0,17
23543,0.0,0.0,0.0,0.0,2
23340,1.0,2.0,2.0,0.0,6
7459,0.0,0.0,0.0,0.0,8
1578,0.0,0.0,0.0,0.0,1
18581,0.0,0.0,0.0,0.0,1
8740,0.0,0.0,0.0,0.0,1
22797,1.0,4.0,4.0,0.0,19
15271,1.0,1.0,0.0,1.0,1
21679,0.0,0.0,0.0,0.0,1
15805,1.0,4.0,4.0,8.0,167
7350,0.0,0.0,0.0,0.0,2
2972,1.0,2.0,2.0,0.0,11
19501,1.0,2.0,2.0,0.0,8
25454,1.0,2.0,2.0,1.0,11
11752,2.0,18.0,18.0,5.0,61
25124,3.0,29.0,30.0,29.0,140
10865,0.0,0.0,0.0,0.0,2
347,0.0,0.0,0.0,0.0,1
1481,3.0,8.0,8.0,6.0,45
22185,3.0,16.0,17.0,15.0,132
2812,0.0,0.0,0.0,0.0,1
13738,0.0,0.0,0.0,0.0,1
7784,0.0,0.0,0.0,0.0,1
14263,0.0,0.0,0.0,0.0,1
3200,0.0,0.0,0.0,0.0,6
1007,0.0,0.0,0.0,0.0,3
1652,3.0,36.0,37.0,26.0,100
10946,2.0,9.0,8.0,15.0,24
17970,1.0,2.0,2.0,0.0,11
24231,1.0,2.0,2.0,4.0,11
7580,2.0,7.0,7.0,8.0,53
11736,0.0,0.0,0.0,0.0,3
2601,0.0,0.0,0.0,0.0,36
23556,0.0,0.0,0.0,0.0,3
3884,1.0,2.0,2.0,0.0,15
22937,2.0,7.0,9.0,10.0,59
11195,0.0,0.0,0.0,0.0,4
11293,4.0,9.0,9.0,3.0,38
5164,0.0,0.0,0.0,0.0,2
20790,0.0,0.0,0.0,0.0,1
1513,2.0,28.0,28.0,73.1299999999992,178
21286,0.0,0.0,0.0,0.0,13
15515,0.0,0.0,0.0,0.0,1
24137,1.0,2.0,5.0,0.0,9
26728,1.0,2.0,2.0,0.0,68
12639,3.0,8.0,9.0,8.0,28
3908,0.0,0.0,0.0,0.0,10
15552,0.0,0.0,0.0,0.0,3
22279,3.0,8.0,5.0,8.0,42
4399,1.0,2.0,2.0,0.0,3
3746,2.0,11.0,10.0,14.0,41
20423,0.0,0.0,0.0,0.0,1
7615,1.0,5.0,5.0,6.0,21
3174,0.0,0.0,0.0,0.0,1
22784,0.0,0.0,0.0,0.0,1
16821,3.0,19.0,19.0,26.0,70
13560,0.0,0.0,0.0,0.0,1
20932,1.0,2.0,2.0,2.0,13
21730,0.0,0.0,0.0,0.0,1
9567,2.0,4.0,4.0,0.0,8
5882,3.0,28.0,28.0,28.0,140
2108,1.0,6.0,6.0,1.0,28
4552,0.0,0.0,0.0,0.0,1
3709,0.0,0.0,0.0,0.0,1
25280,0.0,0.0,0.0,0.0,1
11935,0.0,0.0,0.0,0.0,2
19570,0.0,0.0,0.0,0.0,1
14929,0.0,0.0,0.0,0.0,1
7913,1.0,2.0,1.0,2.0,10
20567,0.0,0.0,0.0,0.0,1
24119,1.0,9.0,9.0,2.0,46
8924,1.0,2.0,2.0,1.0,24
667,1.0,1.0,1.0,0.0,4
24777,0.0,0.0,0.0,0.0,1
14085,0.0,0.0,0.0,0.0,1
8891,0.0,0.0,0.0,0.0,1
23732,0.0,0.0,0.0,0.0,1
5551,1.0,2.0,2.0,0.0,23
10913,0.0,0.0,0.0,0.0,1
12711,1.0,2.0,2.0,1.0,11
9309,0.0,0.0,0.0,0.0,11
19989,0.0,0.0,0.0,0.0,1
25398,4.0,12.0,12.0,11.0,106
10824,0.0,0.0,0.0,0.0,1
14111,0.0,0.0,0.0,0.0,1
9270,0.0,0.0,0.0,0.0,1
8783,1.0,8.0,8.0,9.0,25
19858,1.0,7.0,7.0,3.0,39
3612,2.0,5.0,5.0,0.0,30
39,3.0,12.0,13.0,4.0,81
3038,0.0,0.0,0.0,0.0,34
2420,6.0,46.0,45.0,73.1299999999992,253
13229,0.0,0.0,0.0,0.0,2
12950,1.0,29.0,29.0,73.1299999999992,91
16241,0.0,0.0,0.0,0.0,4
2014,0.0,0.0,0.0,0.0,1
2520,1.0,1.0,3.0,0.0,4
15836,0.0,0.0,0.0,0.0,1
5588,0.0,0.0,0.0,0.0,1
15617,1.0,28.0,28.0,33.0,79
12864,1.0,9.0,9.0,11.0,76
19883,1.0,2.0,2.0,0.0,15
6187,1.0,2.0,2.0,1.0,6
25520,0.0,0.0,0.0,0.0,1
6031,0.0,0.0,0.0,0.0,22
14389,1.0,2.0,2.0,0.0,8
17627,1.0,1.0,0.0,1.0,14
12588,0.0,0.0,0.0,0.0,1
9772,0.0,0.0,0.0,0.0,1
6752,4.0,17.0,17.0,0.0,78
18620,1.0,1.0,1.0,0.0,4
22191,0.0,0.0,0.0,0.0,6
19430,0.0,0.0,0.0,0.0,2
5239,1.0,29.0,29.0,22.0,83
17930,6.0,30.0,30.0,27.0,134
10385,4.0,18.0,18.0,5.0,70
16018,0.0,0.0,0.0,0.0,2
14213,1.0,2.0,2.0,0.0,12
26348,0.0,0.0,0.0,0.0,1
24309,1.0,5.0,4.0,27.0,24
13075,0.0,0.0,0.0,0.0,1
18681,0.0,0.0,0.0,0.0,1
21680,1.0,2.0,2.0,0.0,6
14788,0.0,0.0,0.0,0.0,1
21735,2.0,19.0,19.0,21.0,84
19270,1.0,1.0,1.0,2.0,14
939,1.0,2.0,2.0,0.0,19
9474,4.0,15.0,13.0,26.0,210
11171,0.0,0.0,0.0,0.0,1
26417,3.0,22.0,21.0,10.0,94
21174,0.0,0.0,0.0,0.0,2
23812,1.0,2.0,2.0,0.0,9
10624,1.0,2.0,2.0,0.0,11
17311,0.0,0.0,0.0,0.0,1
23570,0.0,0.0,0.0,0.0,1
11438,0.0,0.0,0.0,0.0,3
16604,0.0,0.0,0.0,0.0,2
1844,0.0,0.0,0.0,0.0,26
7201,3.0,9.0,7.0,21.0,104
15966,3.0,27.0,28.0,7.0,96
60,6.0,34.0,34.0,13.0,120
7911,0.0,0.0,0.0,0.0,3
14508,0.0,0.0,0.0,0.0,1
21547,0.0,0.0,0.0,0.0,1
18232,0.0,0.0,0.0,0.0,1
18112,1.0,3.0,2.0,11.0,71
10431,1.0,2.0,2.0,1.0,8
3175,0.0,0.0,0.0,0.0,1
993,0.0,0.0,0.0,0.0,7
23551,0.0,0.0,0.0,0.0,2
16969,1.0,4.0,9.0,0.0,35
24735,0.0,0.0,0.0,0.0,11
21293,0.0,0.0,0.0,0.0,14
3613,0.0,0.0,0.0,0.0,1
18259,5.0,17.0,18.0,8.0,75
16384,2.0,13.0,14.0,12.0,57
17656,4.0,18.0,18.0,2.0,61
10570,1.0,2.0,2.0,0.0,11
9291,2.0,5.0,5.0,0.0,19
7313,2.0,28.0,29.0,25.0,100
8814,0.0,0.0,0.0,0.0,1
6794,0.0,0.0,0.0,0.0,1
8579,1.0,2.0,2.0,0.0,6
18195,3.0,14.0,11.0,73.1299999999992,177
15475,1.0,1.0,1.0,0.0,15
11237,1.0,2.0,2.0,0.0,13
24826,0.0,0.0,0.0,0.0,2
15609,0.0,0.0,0.0,0.0,5
19446,1.0,2.0,2.0,0.0,9
766,1.0,9.0,9.0,3.0,45
12964,0.0,0.0,0.0,0.0,2
20157,1.0,1.0,1.0,0.0,21
22712,1.0,1.0,1.0,0.0,6
17157,1.0,2.0,2.0,0.0,12
25384,0.0,0.0,0.0,0.0,1
5903,1.0,2.0,2.0,2.0,4
21908,0.0,0.0,0.0,0.0,12
9345,0.0,0.0,0.0,0.0,1
14729,0.0,0.0,0.0,0.0,1
1114,0.0,0.0,0.0,0.0,1
15752,4.0,13.0,13.0,18.0,143
24282,1.0,2.0,2.0,0.0,9
8309,1.0,2.0,2.0,0.0,16
8867,2.0,7.0,7.0,0.0,34
13160,1.0,3.0,3.0,10.0,38
5579,5.0,24.0,24.0,20.0,119
3228,1.0,2.0,2.0,0.0,26
20994,1.0,2.0,2.0,0.0,18
12729,0.0,0.0,0.0,0.0,5
26645,0.0,0.0,0.0,0.0,1
6343,0.0,0.0,0.0,0.0,1
18462,1.0,1.0,1.0,0.0,5
12738,6.0,31.0,31.0,52.0,122
24603,0.0,0.0,0.0,0.0,2
15455,0.0,0.0,0.0,0.0,1
14624,0.0,0.0,0.0,0.0,1
14582,1.0,7.0,7.0,5.0,37
10347,0.0,0.0,0.0,0.0,2
23471,0.0,0.0,0.0,0.0,2
2673,0.0,0.0,0.0,0.0,2
17557,0.0,0.0,0.0,0.0,8
13618,4.0,32.0,32.0,6.0,94
16608,5.0,28.0,24.0,53.0,253
22073,0.0,0.0,0.0,0.0,1
26388,0.0,0.0,0.0,0.0,2
3488,4.0,30.0,30.0,30.0,104
19646,3.0,28.0,28.0,40.0,107
12708,0.0,0.0,0.0,0.0,1
5700,0.0,0.0,0.0,0.0,1
17690,1.0,7.0,7.0,4.0,22
1828,1.0,2.0,2.0,1.0,25
11134,1.0,8.0,8.0,3.0,39
17047,5.0,25.0,22.0,70.0,181
9671,0.0,0.0,0.0,0.0,3
19760,0.0,0.0,0.0,0.0,3
17653,0.0,0.0,0.0,0.0,3
25691,1.0,2.0,2.0,0.0,11
21569,0.0,0.0,0.0,0.0,3
8054,0.0,0.0,0.0,0.0,1
16003,1.0,2.0,2.0,0.0,9
17249,0.0,0.0,0.0,0.0,1
15199,2.0,8.0,4.0,32.0,69
9641,1.0,2.0,2.0,0.0,23
13337,1.0,2.0,2.0,0.0,6
20210,0.0,0.0,0.0,0.0,1
15870,1.0,1.0,1.0,0.0,67
17448,0.0,0.0,0.0,0.0,6
26447,0.0,0.0,0.0,0.0,1
22190,0.0,0.0,0.0,0.0,1
15968,0.0,0.0,0.0,0.0,9
8160,5.0,19.0,19.0,23.0,84
7896,0.0,0.0,0.0,0.0,5
24008,0.0,0.0,0.0,0.0,4
6718,1.0,1.0,1.0,0.0,30
14670,3.0,8.0,8.0,10.0,43
23235,1.0,6.0,7.0,1.0,22
542,6.0,41.0,40.0,46.0,177
25367,0.0,0.0,0.0,0.0,1
17977,1.0,2.0,2.0,0.0,15
18648,0.0,0.0,0.0,0.0,1
26774,0.0,0.0,0.0,0.0,1
225,1.0,3.0,3.0,0.0,20
2444,1.0,2.0,2.0,0.0,20
16745,3.0,8.0,11.0,3.0,44
25291,2.0,8.0,8.0,3.0,39
11362,1.0,2.0,2.0,0.0,11
12786,0.0,0.0,0.0,0.0,1
17360,5.0,17.0,17.0,73.1299999999992,111
11559,0.0,0.0,0.0,0.0,11
5113,1.0,2.0,2.0,0.0,11
21419,0.0,0.0,0.0,0.0,1
18417,0.0,0.0,0.0,0.0,1
17468,2.0,9.0,9.0,4.0,41
4837,2.0,9.0,9.0,2.0,67
7312,0.0,0.0,0.0,0.0,1
13719,0.0,0.0,0.0,0.0,1
23871,1.0,17.0,17.0,13.0,72
9238,1.0,2.0,1.0,2.0,10
22055,0.0,0.0,0.0,0.0,1
25345,0.0,0.0,0.0,0.0,5
20463,0.0,0.0,0.0,0.0,3
22250,0.0,0.0,0.0,0.0,1
22080,0.0,0.0,0.0,0.0,1
23945,1.0,4.0,4.0,7.0,7
13456,0.0,0.0,0.0,0.0,1
5832,0.0,0.0,0.0,0.0,4
10530,3.0,12.0,14.0,10.0,94
12005,0.0,0.0,0.0,0.0,5
121,1.0,2.0,4.0,0.0,67
10513,1.0,2.0,2.0,1.0,7
3301,3.0,14.0,14.0,1.0,115
24380,0.0,0.0,0.0,0.0,1
18178,0.0,0.0,0.0,0.0,2
1109,0.0,0.0,0.0,0.0,7
16399,1.0,2.0,2.0,1.0,9
25744,0.0,0.0,0.0,0.0,1
24466,1.0,9.0,9.0,8.0,41
11057,0.0,0.0,0.0,0.0,5
13356,0.0,0.0,0.0,0.0,8
3343,1.0,2.0,2.0,0.0,14
12071,0.0,0.0,0.0,0.0,58
18277,1.0,2.0,2.0,0.0,9
5792,1.0,8.0,8.0,6.0,39
23798,0.0,0.0,0.0,0.0,1
10640,0.0,0.0,0.0,0.0,1
13852,1.0,2.0,2.0,0.0,9
9154,0.0,0.0,0.0,0.0,6
5392,0.0,0.0,0.0,0.0,1
24969,0.0,0.0,0.0,0.0,1
23089,0.0,0.0,0.0,0.0,1
9299,1.0,2.0,2.0,0.0,11
12811,2.0,8.0,8.0,0.0,38
590,1.0,3.0,3.0,3.0,21
4709,1.0,4.0,4.0,5.0,18
31,2.0,6.0,4.0,5.0,34
24957,4.0,15.0,15.0,12.0,65
6214,0.0,0.0,0.0,0.0,2
3947,0.0,0.0,0.0,0.0,1
26227,0.0,0.0,0.0,0.0,1
22213,1.0,2.0,2.0,0.0,58
9139,0.0,0.0,0.0,0.0,9
24248,0.0,0.0,0.0,0.0,1
5172,1.0,1.0,1.0,0.0,6
21203,1.0,4.0,4.0,7.0,22
14349,3.0,19.0,17.0,20.0,115
17830,0.0,0.0,0.0,0.0,1
24822,1.0,6.0,3.0,21.0,33
10968,1.0,2.0,2.0,0.0,12
7148,4.0,25.0,25.0,18.0,159
863,6.0,28.0,31.0,53.0,105
17876,0.0,0.0,0.0,0.0,1
6981,0.0,0.0,0.0,0.0,6
20685,0.0,0.0,0.0,0.0,2
12991,4.0,28.0,28.0,16.0,106
8642,0.0,0.0,0.0,0.0,1
15990,0.0,0.0,0.0,0.0,5
11824,0.0,0.0,0.0,0.0,5
19225,0.0,0.0,0.0,0.0,13
18574,1.0,2.0,2.0,1.0,14
8735,2.0,29.0,29.0,4.0,94
3456,5.0,28.0,29.0,23.0,81
8947,0.0,0.0,0.0,0.0,10
7088,1.0,3.0,3.0,2.0,80
15778,0.0,0.0,0.0,0.0,2
7082,1.0,4.0,4.0,0.0,22
6807,0.0,0.0,0.0,0.0,1
16672,0.0,0.0,0.0,0.0,134
12872,1.0,3.0,3.0,0.0,13
247,0.0,0.0,0.0,0.0,32
976,0.0,0.0,0.0,0.0,10
6318,0.0,0.0,0.0,0.0,5
21317,0.0,0.0,0.0,0.0,3
26541,3.0,7.0,7.0,4.0,45
10949,0.0,0.0,0.0,0.0,1
22118,0.0,0.0,0.0,0.0,1
26752,0.0,0.0,0.0,0.0,1
15154,3.0,17.0,17.0,19.0,154
9437,0.0,0.0,0.0,0.0,1
16738,0.0,0.0,0.0,0.0,1
21452,3.0,37.0,37.0,20.0,129
13523,0.0,0.0,0.0,0.0,7
8202,1.0,3.0,3.0,0.0,14
8906,0.0,0.0,0.0,0.0,10
11869,0.0,0.0,0.0,0.0,1
11345,0.0,0.0,0.0,0.0,7
10095,0.0,0.0,0.0,0.0,1
16198,0.0,0.0,0.0,0.0,1
11515,1.0,2.0,2.0,0.0,52
7145,0.0,0.0,0.0,0.0,1
3362,0.0,0.0,0.0,0.0,6
9725,0.0,0.0,0.0,0.0,1
11730,0.0,0.0,0.0,0.0,1
20699,0.0,0.0,0.0,0.0,2
6644,1.0,2.0,2.0,0.0,22
20090,0.0,0.0,0.0,0.0,1
19037,0.0,0.0,0.0,0.0,13
5533,1.0,9.0,9.0,4.0,37
16104,1.0,3.0,3.0,1.0,59
9107,6.0,25.0,23.0,39.0,136
14794,0.0,0.0,0.0,0.0,55
22064,0.0,0.0,0.0,0.0,1
2271,0.0,0.0,0.0,0.0,1
16656,1.0,4.0,4.0,3.0,18
15346,2.0,7.0,6.0,23.0,41
21593,1.0,9.0,9.0,24.0,75
22158,2.0,9.0,9.0,1.0,53
22103,0.0,0.0,0.0,0.0,6
3005,0.0,0.0,0.0,0.0,1
1097,0.0,0.0,0.0,0.0,1
8433,0.0,0.0,0.0,0.0,1
11688,5.0,50.0,49.0,48.0,253
23842,0.0,0.0,0.0,0.0,3
14420,2.0,3.0,1.0,8.0,29
26681,1.0,2.0,2.0,0.0,14
11669,1.0,2.0,2.0,0.0,14
4881,0.0,0.0,0.0,0.0,2
6699,0.0,0.0,0.0,0.0,1
18468,0.0,0.0,0.0,0.0,1
25593,4.0,28.0,26.0,21.0,125
23866,0.0,0.0,0.0,0.0,1
4868,3.0,8.0,8.0,0.0,28
13401,0.0,0.0,0.0,0.0,1
2056,0.0,0.0,0.0,0.0,14
2024,0.0,0.0,0.0,0.0,16
15357,0.0,0.0,0.0,0.0,1
10280,0.0,0.0,0.0,0.0,12
8403,0.0,0.0,0.0,0.0,14
2400,0.0,0.0,0.0,0.0,1
20985,1.0,5.0,4.0,7.0,24
23288,4.0,8.0,7.0,9.0,74
13094,0.0,0.0,0.0,0.0,2
10252,0.0,0.0,0.0,0.0,7
12773,2.0,29.0,29.0,22.0,83
23023,0.0,0.0,0.0,0.0,1
9511,3.0,9.0,9.0,3.0,35
13491,0.0,0.0,0.0,0.0,1
17451,0.0,0.0,0.0,0.0,14
18584,3.0,13.0,13.0,6.0,59
1729,0.0,0.0,0.0,0.0,1
